0,1,2,3,4,5,6,7,8,9,10,11,12,label
-76.500565,34.90444,3.6007833,66.89331,-0.77632636,-5.523026,-25.82174,-22.513603,-19.772556,-7.336862,-11.202844,7.0260777,-2.3985782,1
-427.29938,40.91935,-36.19616,47.35664,-11.825954,-17.06766,-5.6544237,-14.985345,-8.376214,1.7228166,-10.443548,-5.657672,-0.7906395,1
-248.40811,73.03457,-83.4515,33.39171,-31.22965,-30.289152,6.467814,-18.044886,2.982044,-7.651181,-4.652848,7.861792,-10.113804,1
-335.49896,18.67512,-47.931454,-42.450577,-36.873455,-33.30489,-30.143536,-4.400471,22.488016,4.618343,28.127808,-6.3284283,8.94608,1
-89.756645,94.35541,-37.17164,12.466671,-5.746348,-14.799817,-12.919528,-13.109642,-2.3605597,3.7091274,-18.61529,-0.6588196,-1.0240288,1
-15.633433,74.13347,0.4286009,29.101128,5.051561,10.768056,3.1137178,11.858515,0.51342094,7.7056413,5.537405,9.76012,-1.1223984,1
-48.991188,53.941998,-11.9754925,20.267633,-3.8092422,10.33623,-0.3416837,10.096594,-5.9246135,5.5466332,-10.936867,1.5504667,2.4723358,1
-138.86082,81.91113,-25.440598,1.4745618,-14.155659,1.0965382,-4.415329,-2.9378402,-14.126467,-3.6534622,-8.734737,-1.5487937,-2.3500872,1
-165.03856,144.6557,-79.982155,2.6302762,4.4231935,-18.991802,-8.399526,-9.712331,-12.147525,-1.6719481,-15.836768,6.57701,-11.390316,1
3.0774772,67.882355,-3.6757972,28.72387,-2.4186034,12.6043005,-4.4076905,5.6532664,-1.3049643,2.9453697,-3.6269426,1.7279398,-4.739672,1
-122.70163,114.32605,7.2897854,13.453793,1.2564807,-2.1953897,-10.335395,-7.6541085,-9.453643,-5.1400104,-0.9889175,2.254087,7.063061,1
-178.77,44.747345,-20.736698,0.77855766,-13.819168,-11.058023,-7.1384854,-9.374016,-6.979625,-1.8253168,-11.44581,-9.737976,-13.011442,1
-120.810234,141.27318,-41.01103,55.34665,-34.412,24.745647,-15.54164,11.453137,-2.895575,-6.955824,4.690907,-13.715783,8.234812,1
-268.47156,145.06972,17.333351,21.813822,-1.9213781,-1.2527498,-12.528411,-5.9895835,-13.862477,-5.207651,-13.850488,-6.481327,-10.812249,1
-61.51386,80.88875,-48.133728,-4.445764,-25.253033,-5.480169,-20.658184,-4.506348,-12.820985,-0.31814805,-6.777137,2.0974276,-6.4332166,1
-126.23076,41.753757,-24.933651,-1.0085453,-7.194116,2.3797278,-0.06805126,-3.8225393,-8.403942,4.8506227,-9.205365,-2.4762025,2.9018035,1
-494.44067,105.827576,7.687059,0.019745614,-25.712566,-6.695389,-11.91565,2.0454378,-1.5724778,8.697863,-1.0816071,6.7322946,1.3006275,1
-134.7014,88.49065,-42.05586,-0.7981392,-18.80625,-6.534213,-20.995872,-0.968234,-8.847944,-0.09541535,-6.0012307,-6.151863,-9.560169,1
-203.51208,163.69891,4.306248,28.557587,10.773916,15.485394,-5.8433194,-1.8050356,-5.952664,0.591018,1.8765687,-0.7378702,-5.8311725,1
-125.974335,170.61122,-76.9824,36.05771,-43.667725,6.8416686,4.040579,-1.7912811,12.534497,-5.5645814,7.1918254,-9.50339,8.483585,1
-379.1834,53.402637,-6.282941,13.573716,-2.0062594,8.388424,3.104239,2.078942,3.7168381,1.1311947,-3.5003257,5.235105,3.6457593,1
-174.45769,62.89626,-14.704626,4.3461657,-6.948637,-3.2583537,-14.382833,-3.0264213,-7.417907,-10.755987,-5.8033247,-3.9948583,-5.415505,1
28.602772,45.546577,15.979983,45.52987,5.5672684,18.794216,5.7746634,10.5190325,-3.4711614,-3.0983377,-3.4198246,3.1874704,1.3767968,1
-596.5556,73.69266,-131.20142,17.592709,22.12744,-39.20328,-15.08195,-50.552948,-40.95313,13.240272,1.7879075,3.2189207,10.900676,1
-294.26083,143.47363,-28.997469,43.54781,0.98151237,-0.15380126,31.912987,-1.4380826,10.305085,11.296951,6.6286016,10.754935,-0.20682691,1
-84.54333,45.933693,46.95026,-14.67223,1.5647738,22.799114,-21.107052,30.158918,-30.532242,30.292055,-28.745155,20.219706,-18.629921,1
-242.10005,147.95605,-49.695755,36.908882,-17.675306,-14.853416,-6.082032,-12.415543,-0.062299643,-17.899334,-13.353562,7.1161785,-10.933662,1
-269.76584,130.47916,0.0075535867,28.986496,-1.4104009,4.936675,-13.76051,-2.8984163,-14.089225,-7.3387337,-10.257038,0.5285808,-0.6367315,1
-27.685404,87.54262,-82.329575,-5.439964,-31.004059,-12.032256,-9.049121,-8.432294,-1.5763154,0.84595096,-9.656846,-4.0172133,-9.613637,1
-87.85336,69.42218,-21.600573,-2.801803,-35.176247,-20.388044,-23.373062,-12.16372,-22.176434,-21.128723,-22.881958,-8.748215,-7.5527577,1
-133.74626,206.92601,-151.08522,104.465775,-22.9719,-33.24228,39.871494,-50.414257,13.884747,1.5722995,-29.433283,13.068193,-28.010866,1
-334.14676,156.2138,41.107964,19.386496,4.3157277,-7.4024324,-20.362362,-21.418861,-27.00334,-20.982563,-24.339315,-23.152872,-20.342545,1
38.10902,54.93822,-19.861376,7.9763246,-3.0022976,8.748801,-9.334034,-3.3836436,-10.029644,-4.485614,-10.907276,-7.334855,-10.33714,1
-236.62799,63.918118,-59.130634,54.794075,-40.588135,46.218323,-47.847527,31.798807,-18.100498,10.44478,-6.6996946,1.9714484,10.5662565,1
-149.35216,71.28327,-32.35804,4.2081757,-18.050432,-1.541129,-9.639485,-13.487467,-0.123230465,-5.7528987,-10.330754,-0.0335014,-7.165361,1
-129.73792,139.64659,6.343798,32.849167,20.606789,17.182796,14.465093,9.929811,-3.432408,2.858143,7.479989,8.486653,-2.406404,1
-244.60686,133.20032,20.865433,46.327225,-0.31372148,44.785797,9.977458,18.36257,11.145677,0.07810196,2.1495779,9.685749,2.9067125,1
-505.5216,-6.443567,-4.5735483,-0.42023632,-7.908256,1.2007872,-9.245055,1.977756,0.9188323,-0.72447944,-4.877457,4.2060285,2.6844451,1
-271.08282,99.35414,-57.980103,22.524714,-40.621387,3.5304596,-22.050488,5.5887866,-5.0470953,-3.7518675,-5.9573607,-5.7977595,5.6936526,1
-370.685,29.679575,35.068287,48.919453,-10.543551,-9.354539,-2.7046936,-1.4524524,-8.955354,7.4061613,-8.751673,-2.3501673,-6.3879466,1
-33.256397,107.87687,-8.919401,10.75174,-1.8784257,-5.293774,-9.483658,-3.4169323,-10.066204,1.3795221,-6.5856614,-4.705597,-8.998537,1
114.20442,21.160936,-59.570053,-5.168598,-9.667407,12.628574,-4.745959,-2.1874182,-5.060933,3.6531546,-6.742566,6.5900164,-1.4485618,1
-24.489094,128.1228,-7.139376,29.152473,2.580076,12.996081,3.51431,6.592052,2.3398898,5.7164717,-0.6307684,6.176802,-0.48094487,1
-43.036663,16.788342,-33.877563,9.683638,-26.89535,-6.1287374,-14.887779,-12.724337,-13.501552,-5.2496095,-10.009127,-5.481076,-13.220676,1
-365.03012,74.2598,5.2202473,7.7017426,-4.3001213,3.549398,-2.8582819,6.0406446,-1.1796426,0.2940059,-2.5981607,-0.056916326,-7.5396595,1
-393.95526,168.71478,7.49626,1.953995,10.2501335,-4.61819,-7.582628,0.32085025,-5.769808,-11.034159,-17.83231,-11.943337,-3.906896,1
-230.68805,93.08854,5.3507624,30.55776,2.5395715,-3.9187942,-13.209597,-1.481414,-2.0430534,-12.900019,-8.18276,-4.1955433,-2.8190386,1
-283.53842,62.382774,-3.196059,34.150272,-13.789233,-20.258877,-16.25076,-13.132595,-17.994717,-3.575018,-9.536379,-2.5582616,-7.7441015,1
-152.14682,152.36197,-12.523482,18.263659,-9.198175,10.452079,-5.362193,2.8371377,-7.6534586,2.4185264,-5.975406,3.5240304,-4.5403695,1
-261.43018,101.150764,-48.19401,70.75555,-49.264893,51.4009,-36.85405,30.648886,-17.661108,18.945763,-3.8990257,4.3264894,7.598401,1
-410.95737,82.795784,-10.453907,17.397203,-7.799776,-10.570154,-17.378958,-9.963665,-3.2451835,-6.2809815,-2.1081471,-5.593085,0.18681346,2
-399.20532,60.159878,-12.757764,12.890635,-1.6958085,-3.1637268,-9.354641,-4.3298473,-6.3841476,0.7156772,-6.858433,8.188905,-6.4357376,2
-337.06052,61.647007,-49.24078,0.33671725,-22.566452,3.1574142,-24.031067,-14.129515,-2.0818093,-3.9325252,-9.227996,4.1954865,-11.286663,2
-341.4455,71.68003,-41.017982,7.2768517,-17.486158,-5.4133754,-20.590109,-11.458477,-7.5499587,1.3086333,-11.627049,1.9904273,-8.709309,2
-390.06543,62.642628,-20.12118,10.835396,-11.883303,-3.5753329,-17.345522,-5.491165,-5.9406033,-4.8547044,-15.96752,-0.14922395,-8.574518,2
-335.31638,70.73191,-38.68882,7.655561,-23.833658,-4.4672394,-25.23405,-12.0270405,-3.36714,-7.191691,-16.11395,4.3340073,-14.698501,2
-349.29977,63.36914,-25.799227,14.439029,-14.9897585,-9.82413,-15.659385,-1.5865823,-5.8339543,2.3635411,-15.892538,3.1878765,-10.697685,2
-377.4901,73.06749,-31.419365,5.4121294,-14.717473,-2.454848,-22.378582,-5.8198,2.0166485,-4.6827774,-14.52303,2.8671782,-13.650171,2
-380.30835,64.59004,-27.178701,-3.3160486,-18.980167,6.7236147,-28.848396,-13.61318,-1.7565615,-3.058714,-8.678075,8.693276,-13.473835,2
-353.40698,59.06181,-27.37643,6.3985486,-17.5103,-7.5841894,-30.866255,-15.155774,-6.931457,-5.2000747,-9.255031,11.058104,-16.375546,2
-406.0095,49.722816,-15.790641,8.173565,-10.5679035,-7.3691015,-24.862886,-13.971487,-4.1883287,-4.7625904,-8.067236,11.204282,-11.264213,2
-354.0659,48.33235,-20.78282,5.508567,-11.413955,-9.277637,-35.10713,-14.326882,-12.22911,-1.3041086,-11.557806,8.053467,-10.561406,2
-388.71396,55.860344,-34.93893,13.29966,-14.947883,-7.2312665,-20.915304,-7.0286827,-2.9608803,-1.1716685,-8.499842,9.859877,-10.216942,2
-345.61328,65.3095,-39.030205,18.483063,-17.460598,-14.019408,-31.468973,-14.9947,-5.5122848,2.152142,-12.31217,9.901319,-14.021775,2
-393.6101,51.459675,-15.40318,18.356043,-20.819403,-8.152984,-27.014076,-13.731848,-4.6042523,0.76169765,-6.2136307,5.2906632,-12.850555,2
-350.62735,52.99701,-40.252804,11.215155,-17.797314,-10.515966,-25.489471,-9.560981,-3.2926106,0.4261497,-10.823595,10.596703,-15.800103,2
-332.1861,54.00749,-19.473104,19.281574,-25.602386,-5.351075,-39.429874,-17.625458,-10.58671,-2.9849782,-12.294389,9.03407,-11.139516,2
-376.47083,34.8374,-24.328026,9.617315,-11.355187,-8.145164,-16.834099,-7.0667777,-5.0941553,-3.9376268,-9.61933,5.555848,-11.115208,2
-359.31195,69.31985,-37.43523,10.625645,-17.342007,-5.1636195,-31.971878,-11.527393,-4.2926393,-5.002938,-12.319001,12.914115,-11.336788,2
-383.8441,48.145336,-25.809649,9.778427,-12.353937,-5.500458,-27.252457,-11.896154,-7.0093217,-2.3026423,-8.664714,11.214654,-9.969733,2
-320.7562,67.354866,-30.392824,13.695429,-19.24279,-10.694984,-29.14136,-14.142026,-7.8862514,-8.476946,-14.115493,8.461414,-12.870786,2
-351.31836,62.293045,-23.993198,7.978121,-13.235352,-5.4347343,-28.80302,-10.0818405,-1.3139735,-2.16378,-9.086418,8.288934,-13.468251,2
-300.2761,59.122456,-48.77452,8.586066,-25.10564,-6.122379,-34.996418,-9.283293,-4.0753727,-8.504358,-13.805763,12.608109,-14.066221,2
-375.674,61.333385,-29.395529,14.402534,-13.163064,-5.2383885,-23.962692,-8.135963,-5.240225,-3.7540035,-9.812576,9.220381,-10.51475,2
-305.97678,58.98536,-34.879745,21.001986,-27.573765,-7.496433,-37.713757,-13.465531,-9.267046,-3.6635952,-15.52772,11.776812,-13.924578,2
-359.12903,51.986122,-41.21331,10.07657,-14.12301,-4.9527726,-26.97261,-8.613405,-2.170868,-6.7125688,-11.27566,8.889098,-17.410042,2
-355.5771,60.147537,-28.935696,12.7208395,-10.869434,-10.166077,-15.09538,2.332479,-2.878621,1.5147123,-9.700248,-3.4746604,-14.616278,2
-351.26596,62.220123,-20.441887,10.340304,-13.582934,-13.031737,-23.027596,-4.5392637,-6.93534,-3.1769009,-10.55632,1.1744771,-17.625206,2
-352.58066,70.68166,-29.669443,12.11414,-10.253421,-13.080364,-31.412455,-8.557475,-0.7889941,-3.0524735,-13.738928,6.270249,-16.71229,2
-385.76395,50.618748,-15.130315,21.29695,-21.748035,-5.275557,-31.959864,-8.5044365,-4.099905,-2.3172586,-8.88269,2.514582,-9.720799,2
-377.7547,34.132988,-21.63921,20.319088,-21.39794,-12.705282,-28.885891,-11.938119,-5.0902653,-0.08961458,-9.144466,5.036239,-12.569792,2
-380.44156,72.40307,-29.367443,12.899232,-19.901152,-1.7765799,-21.241385,-11.579452,-1.6375793,-2.6115088,-17.747793,5.5701213,-11.595598,2
-386.2483,47.87589,-23.112646,10.2839985,-22.503645,-3.2514212,-25.884787,-4.837581,-1.4727998,-3.3560278,-10.702597,2.8435543,-10.995044,2
-343.74536,58.361134,-34.24047,25.139172,-17.447197,-12.768485,-31.807322,-15.023697,-11.826397,-0.23669745,-16.467222,8.675114,-7.1192365,2
-365.00244,50.127495,-24.294437,12.422045,-16.92891,-1.5425166,-23.357822,-10.813225,-6.92905,-0.24236321,-9.684702,6.5305734,-8.859056,2
-261.5223,75.421165,-54.142067,9.525102,-26.136147,0.34753278,-21.03747,-3.6298225,-8.583556,1.5058898,-19.924421,0.9563321,-11.607301,2
-405.04144,36.331253,5.6598477,19.685555,-4.7082095,-0.9069521,-7.373275,-3.998447,-11.903473,2.0836535,-9.914956,-1.4273095,-8.837399,2
-464.4148,17.02011,1.5885043,18.566298,-2.581653,2.4016414,-9.2075615,-0.22092704,-6.7944584,2.6123533,-6.013349,-0.60984164,-5.566344,2
-312.61404,48.820286,8.20842,18.854479,-1.7100605,-0.75114655,-14.332162,-1.8506509,-11.004908,2.436741,-10.881568,-2.60381,-7.943939,2
-340.88953,15.2100725,5.2824383,20.014694,-6.3819923,-2.4702227,-14.4447155,1.2529347,-10.784071,3.0846274,-8.950829,-2.6385388,-5.9516363,2
-261.6241,51.59847,7.6418,27.746883,-13.667742,-0.6833963,-17.217031,-0.7009604,-15.310376,0.45888698,-15.706969,2.7116716,-11.091212,2
-414.7308,101.147896,52.991676,24.016335,15.7972765,11.677034,4.713945,-0.07411437,1.0451096,4.218686,3.4102106,0.6040048,-0.6958688,2
-454.1246,143.97787,75.81402,33.488804,17.392067,5.6252627,-5.582578,-9.135959,-5.3635335,1.127434,2.096176,1.0361136,0.66768265,2
-441.19547,128.9009,69.077354,33.782833,14.991559,3.391808,-0.69720256,-2.4778364,-3.1273735,-0.6170093,0.33006948,0.4607376,0.8198215,2
-508.42126,119.39315,63.392815,32.304825,18.063288,9.619811,3.3762288,0.104609735,1.6864939,2.5913854,0.53880477,0.46979675,0.8442037,2
-510.6909,159.8054,75.990295,23.12444,7.7485633,7.5363646,3.2770064,-2.1109178,-4.717598,-4.531515,1.2021885,6.874301,4.89412,2
-363.28076,40.578556,16.929771,6.0407786,-17.820442,-7.0017743,-17.289722,-8.345422,-17.267061,-5.145131,-14.6255455,2.797645,-7.3060436,2
-320.50772,30.171633,-6.724756,0.7679442,-21.609816,-0.5254826,-26.239883,-4.550695,-16.472921,-6.1015906,-15.73723,2.475263,-9.083841,2
-469.97632,18.965405,7.2837553,-1.3483397,-8.483088,-1.8881307,-10.446817,-3.757413,-11.951128,-3.9059114,-8.402098,-3.0863862,-5.208868,2
-278.77982,46.450687,-5.778595,4.6885595,-28.63669,-0.71759313,-22.834682,-8.506432,-21.84951,-7.855789,-13.548228,-2.2858684,-7.179484,2
-375.9928,29.080324,6.3348436,12.172963,-18.002758,-6.07993,-19.624323,-3.7586381,-17.711523,-5.2623587,-10.182349,-2.0806153,-2.7730577,2
-452.13406,68.36773,22.049997,24.909304,-8.460875,-12.322954,0.4097817,-5.7112103,-1.7254102,4.5782313,2.6976838,4.5197725,-4.3781877,2
-430.03433,68.148926,20.053808,19.305853,-7.661043,-10.365363,-10.028735,-9.552067,-2.0267255,2.1302109,3.1546397,1.020431,-7.253581,2
-436.88437,72.250114,13.752054,20.997005,2.4306195,2.4366713,8.436665,-1.3336645,-4.868742,-2.585881,-3.8277323,4.960108,-2.8527226,2
-426.63315,57.51109,9.412388,12.387158,-1.1366626,7.1046805,2.1659756,-8.426338,-12.611653,-9.63048,-1.6014633,1.6625899,-4.0019126,2
-471.2083,49.800953,0.039286036,-5.15937,-12.755046,-7.3373213,6.2015867,5.5744596,2.406368,-3.3193989,-2.939742,3.169619,-2.6216602,2
-417.8023,50.414486,-2.1169186,34.577576,-6.3501935,8.770881,-4.213546,1.0916775,-1.9123123,3.0312696,-4.1431465,-0.64280367,-3.7934945,2
-264.85883,93.47417,-33.175648,51.367348,-18.701889,9.009638,-12.258081,-10.694372,-6.3737907,0.28158668,-0.6420625,-1.6637814,-6.8955994,2
-323.69855,86.85343,-12.396121,41.241844,-19.092045,8.306552,-8.634586,-4.594088,-2.0956612,-2.8039742,-5.160088,-0.919543,-4.389578,2
-259.26,93.56527,-23.178734,33.163708,-20.4786,10.702987,-2.8341174,-8.390307,-2.966851,4.861279,-6.739074,-2.0255427,-6.7152753,2
-315.5021,93.071945,-29.74379,51.36246,-12.701173,3.0488544,-10.701894,-7.160663,-1.7616148,0.6879271,-2.5826137,-3.2033408,-3.7614784,2
-350.0606,102.763664,28.075472,8.177623,-0.5793392,-13.528544,-20.25065,-21.754936,-11.14627,-0.57119024,-7.821002,-8.634978,-7.93395,2
-363.45422,106.451584,24.766693,7.0674996,-4.0104556,-10.950176,-16.405615,-19.18683,-12.181508,0.7992694,-5.484021,-6.8348503,-9.106757,2
-293.55865,130.06952,44.777454,12.052985,-6.6082397,-27.267195,-29.15235,-20.745928,-12.480887,-0.51323324,-10.731041,-6.7391663,-10.82763,2
-459.16022,49.536766,16.173613,2.1200151,-1.7332729,-8.236367,-12.004793,-10.419745,-3.7971647,1.5640491,-3.174835,-3.264762,-3.0407758,2
-389.85608,90.98811,27.562553,8.576504,-1.3865054,-15.579772,-18.282673,-12.468151,-10.550375,-0.53840953,-7.823633,-6.7176366,-7.8890686,2
-261.15216,95.69302,-14.464518,45.72001,16.576214,-5.1134243,9.683973,-8.290728,-1.9762512,0.75212145,-5.516915,2.9161863,-6.133083,2
-464.6838,60.924213,-28.645405,36.848625,13.931412,0.9940147,10.157814,-14.499425,-4.542478,-1.2580163,-5.812366,4.248169,-3.3388698,2
-333.52664,92.83226,-1.2479948,44.3659,10.999253,7.0154767,4.243809,-14.917742,-10.785989,-3.7519064,-0.86509794,4.8267455,-5.1329703,2
-286.54373,107.07108,-1.0085243,48.279625,19.08422,4.3218117,5.6008015,-12.467923,-6.006702,-5.3886013,-0.9510352,2.4422781,-8.067761,2
-273.55933,94.63168,-5.5432887,54.331696,15.651355,0.7159276,11.729549,-11.517955,0.8458637,1.1649749,-3.1388366,1.2727731,-5.7505713,2
-294.42572,88.6931,-10.443829,32.609768,14.082451,3.5743852,8.017615,-7.226158,-1.6127901,0.2592964,-4.8812838,1.35965,-2.0474682,2
-354.51538,112.237015,-5.1337166,32.699677,17.669254,-1.1130247,9.756548,-11.90329,1.8400494,3.18039,-4.508884,4.4997463,-3.3826053,2
-283.7042,110.729065,-2.7475286,58.261127,12.768788,10.671892,5.862102,-5.6413608,7.948182,-8.421241,7.4828076,1.1761624,-6.906785,2
-404.7028,86.659615,-14.238688,34.572224,7.227348,2.4985106,4.122634,-4.3328085,5.545671,1.3792173,3.430327,6.0322943,1.3808405,2
-289.24344,121.855865,-19.660872,54.166626,9.492481,6.448872,6.6164455,-5.4932036,9.105817,-6.5669756,5.553715,-0.22179864,-3.778047,2
-373.03235,57.46079,-24.452044,14.854419,-15.253399,-4.614107,-25.499197,-11.910768,-1.5607829,-3.8363895,-10.93794,4.34232,-9.702481,2
-366.0404,52.95269,-28.8502,-2.7091653,-26.064302,5.3945932,-23.743984,-9.248552,3.827911,-5.3116784,-7.136694,4.734634,-13.286665,2
-375.8865,62.34874,-14.670788,10.1798115,-27.108828,1.0146055,-27.916498,-16.653887,-3.3171332,-7.3169317,-7.749308,7.785948,-10.448897,2
-336.34274,61.946735,-34.32736,5.225233,-22.1002,-5.812119,-35.22976,-15.030813,-4.055742,-2.9395952,-12.18629,11.040152,-11.565979,2
-321.4209,54.499043,-38.106503,9.865641,-25.129719,-7.939727,-29.898829,-10.956011,-4.8659534,-5.6903014,-9.629471,9.867236,-16.99952,2
-541.52563,27.838226,-5.620365,9.318774,-6.9146876,-2.3149393,-10.670796,-3.487714,-2.1976411,-2.531317,-3.7074068,5.5002117,-7.883212,2
-359.8774,59.12724,-41.045708,-7.70348,-21.121819,2.763873,-32.615334,-11.73641,1.4948473,-12.072602,-6.6478434,8.727359,-13.717652,2
-315.97717,62.51886,-36.725613,10.885404,-24.626905,-9.704913,-29.493643,-14.453809,-2.1529107,-6.887616,-7.23129,8.381778,-13.787823,2
-388.448,56.332394,-21.629763,16.254599,-15.643951,-12.936487,-34.233803,-12.2768345,-5.516737,-6.5246816,-6.473116,8.81397,-12.069932,2
-319.51428,58.975624,-34.362698,4.452199,-18.524763,-5.418553,-30.236708,-19.079811,-1.4015988,-2.9207547,-7.7037454,7.6311564,-10.0771475,2
-359.8323,71.2485,-32.24071,-1.4443886,-23.916103,0.1878425,-30.470625,-13.659018,-2.0038877,-1.5525471,-12.54311,8.427849,-14.742644,2
-321.17273,59.58718,-45.701836,-6.499579,-21.739084,-0.90995187,-29.258074,-12.691047,-0.3449336,-8.044223,-11.859464,7.3517756,-10.246229,2
-351.66525,62.299786,-38.563484,12.946051,-19.431566,-9.044229,-33.341198,-16.170065,-1.3048836,-7.863773,-7.900218,5.526864,-13.349821,2
-337.418,62.084766,-36.103195,7.086421,-20.845737,-6.5719533,-27.874987,-13.598243,-3.9569263,-5.4772716,-12.261279,8.004304,-13.221776,2
-363.013,66.6895,-32.559322,14.924929,-21.221947,-9.657557,-25.637709,-12.329163,-3.6001117,-4.5525455,-6.998535,4.7578945,-12.965795,2
-437.77982,40.62779,-20.32704,2.1066902,-12.973284,5.375433,-16.584528,-5.572315,2.8535826,-0.31628582,-4.186011,0.9314789,-11.08832,2
-338.64246,54.702415,-20.737537,3.194009,-23.975561,-3.5123847,-27.86227,-13.635845,-2.2101405,-4.2181196,-8.517127,3.0016367,-10.224883,2
-354.80142,64.41146,-21.227125,5.8559127,-25.951576,-4.5860267,-29.838202,-10.868898,-2.4194,-4.333855,-8.314812,4.8523,-12.072979,2
-344.42163,43.22812,-19.657438,11.752345,-18.347113,-9.292184,-33.58668,-13.268241,-3.1513684,-7.025983,-8.807255,9.234905,-13.733753,2
-376.6646,48.189545,-19.822018,13.80514,-14.579164,-11.535205,-27.571905,-5.3788533,-4.4268303,-4.28604,-10.278093,6.853609,-11.952506,2
-383.12866,62.08055,-17.572624,4.7877045,-13.017576,3.9144218,-29.012135,-3.924311,-4.4051147,-4.3717294,-8.103711,6.213984,-12.768938,2
-427.00806,27.230951,-5.127218,1.3415524,-14.317548,-4.2958956,-16.864304,-9.399409,-1.5877001,0.6732145,-1.4719664,6.1560416,-7.6159053,2
-340.3308,68.264305,-29.933075,14.064464,-18.495497,-0.009732095,-30.035995,-6.4412756,-1.3007714,-6.6828675,-10.922472,6.326109,-12.9269495,2
-373.75665,46.916904,-19.352978,16.33073,-17.439913,-13.784861,-31.153809,-6.5976934,-2.5906417,-4.261598,-8.147532,9.957033,-12.106425,2
